id,first_name,last_name,participant_id,course,course_id,register_date,participation_rate,course_completion_rate,task_completion_rate,feedback_rate
915,Ad,Faraday,bef7cad4-c6fd-4476-9145-2051298112fc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/03/2020,51.74,94.23,10.48,6.82
916,Mehetabel,Bartosik,164c5919-9c5b-4fca-9e21-68392f407834,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/03/2021,60.29,21.32,58.6,15.59
917,Merell,Laban,ab98f91c-b814-45f3-b795-ebdb431125da,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/07/2020,69.54,65.54,52.03,34.42
918,Crissie,Peerman,69ff7116-4d4c-4a39-a746-6a9747eecf28,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/06/2021,30.46,5.08,62.48,60.16
919,Albertine,Merck,733fd007-a4d8-4edf-8d7c-bcc7b2c6bd4d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/09/2019,43.78,86.4,23.23,39.59
920,Benny,Rudeforth,a9b43050-f9a1-45ab-85e0-f3a91ba90c14,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/03/2019,37.94,34.31,47.7,99.75
921,Harv,Huthart,55a417f3-754d-48b0-b940-6efe2565aa42,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/06/2019,82.73,72.42,35.6,4.61
922,Danella,Meir,0911c6be-d438-410e-a11b-e573bae4596d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/07/2019,32.53,87.55,45.56,13.79
923,Justinn,Slucock,464dcf6f-99ee-4ff1-bbb4-d0aafabe6db5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/02/2021,96.65,31.76,21.62,23.48
924,Pepe,Janicijevic,3cc93875-83af-4515-8202-bcf3d53e461f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/12/2020,13.34,70.32,75.6,93.94
925,Alphard,Peasee,27379e8b-c654-4a36-9eb1-eec032986c36,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/11/2021,21.89,57.52,92.71,82.1
926,Hana,Dibbin,d4b2fc86-ed39-4915-839a-9e766e944dc6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/04/2019,87.14,59.15,26.73,34.89
927,Stephan,Decent,77bea2e1-2859-4ffe-9c10-785b46ccf67f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/01/2020,59.0,49.54,56.71,19.46
928,Violet,Steer,e47d656c-cc5f-4e7b-94ad-41ea04d681e5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/08/2020,49.27,92.96,49.73,94.47
929,Collette,Gladdin,782dbcaa-25e9-4523-a23a-18ddb7150c0d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/02/2020,24.64,72.7,97.52,64.02
930,Loni,Tarte,7b09ab78-2d1e-4b61-99da-faa231d2ce3d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/01/2019,95.14,56.32,43.54,7.72
931,Barbee,Gowan,8760a776-b404-45ef-ab6d-2f0511c9d609,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/11/2020,35.72,18.73,45.58,35.55
932,Rozalie,Force,25b55a6f-ef53-4a24-8b78-a28827c29b7a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/06/2021,41.91,97.94,56.8,91.11
933,Paule,Szabo,3b6b41a6-ad8e-480d-be6d-995d7d22ed34,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/11/2020,10.6,69.95,87.9,99.8
934,Sidonia,Harmant,d12b46b3-0b80-4928-a27e-0b4f09dd8e98,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/07/2021,22.12,48.05,83.02,24.6
935,Celle,Forsbey,6dbae367-e097-4947-a038-ce8a297daab3,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/03/2019,40.26,63.59,,
936,Grady,Parnby,a69e1803-df8a-4f89-9790-203782d26a2b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/11/2019,96.63,37.79,49.19,78.75
937,Ivette,McLoney,d38aebad-240c-44c5-8853-1f13590d1a02,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/10/2021,43.27,79.69,22.9,72.84
938,Sherry,O'Logan,0031b253-360c-44c8-ae6c-aa18f2f4ee39,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/12/2021,81.32,88.34,66.55,16.65
939,Francyne,Dampney,fa54aa42-eedd-41db-97b7-3f19a31e033d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/07/2019,50.36,62.76,30.23,5.35
940,Delmore,Vagges,e9757b64-1497-41f3-840d-2fb02fd7ad1e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/08/2020,9.2,94.55,87.23,42.25
941,Loydie,Flaonier,a7c0a313-9823-47d4-97d4-44a5fddfcb85,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/08/2020,88.82,99.54,8.43,78.56
942,Tully,Croutear,71ace7d3-4e51-4f99-8556-e6332bbce9db,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/12/2020,39.62,36.36,33.91,37.93
943,Melisandra,Rawnsley,3b935d18-1e0c-4254-9974-939e703a35d5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/08/2019,56.94,14.0,44.83,44.76
944,Wat,Domerq,aadf12e0-5608-4e30-80a6-4911335d64a4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/03/2021,77.42,,,
945,Mallissa,D'Ambrogio,d3c7f72e-8468-4556-a0bd-3a97b60d35e2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/01/2021,21.92,34.67,97.64,25.24
946,Caty,Haskell,03800e79-3c3c-44da-ae80-aa1136776925,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/12/2020,56.31,57.11,70.39,57.63
947,Melvin,Zupa,71d6ccfc-a311-4c4f-b3db-c8ea00352e52,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/08/2021,39.47,56.06,19.52,44.3
948,Wrennie,Olifard,5f605501-d861-4329-86c4-f7425a2dcf08,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/11/2020,75.68,53.96,18.95,5.98
949,Albie,Pallaske,693a35ca-5ef9-483c-9233-cb14758c36ae,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/05/2021,3.9,56.22,84.94,60.19
950,Clari,Freake,dc5b0f3b-b232-478b-8c8b-9878f5e79de4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/06/2020,93.3,30.75,93.09,49.36
951,Karisa,Yardy,c92dda25-b33e-45fb-87f9-acfb0894d07c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/11/2020,81.28,8.24,49.82,19.5
952,Jesse,Bowden,e8f898f2-200e-45a3-95dd-21641843ca48,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/09/2020,11.6,35.1,6.08,49.83
953,Nicko,Sives,86047274-52c0-4c2f-aea5-349d640bf96a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/01/2019,50.52,85.98,19.82,63.22
954,Audrey,Vernay,5c6fa1a5-a37b-4a5b-91e8-6f12195753a8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/01/2020,89.37,88.82,50.04,85.27
955,Birch,Dyer,6cc46995-d023-4c10-ad01-260eea1568ce,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/09/2020,77.95,95.16,,
956,Brenda,McGray,a736a0b9-28f2-4e7f-9a54-a4a9ad57fc33,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/08/2019,50.03,3.3,70.56,92.82
957,Pren,Mallalieu,2c670718-059d-4b64-81b6-43ef179ea558,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/03/2021,43.35,81.89,59.09,39.74
958,Mile,Labrom,b87777ff-b15a-445b-8566-8771d0f98f4a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/07/2021,19.74,10.21,35.68,65.85
959,Tanya,Powton,2b1238df-26c0-4e57-ad41-8709a4febaaf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/04/2019,37.89,39.25,86.45,19.85
960,Arlena,Howgill,72ef8203-1fcf-407e-8cee-d59ef6b8f578,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/11/2019,83.94,46.34,40.1,70.42
961,Rea,Lambourne,aefef9ea-69a7-4512-8915-6f25968db3ba,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/03/2020,50.87,45.22,10.4,58.85
962,Nehemiah,Llopis,226bd19b-d423-471d-b180-d21cdc7a9074,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/04/2020,93.46,38.07,8.06,50.28
963,Dorothee,Russi,83e036aa-1b1e-4465-ad83-c8b68927bc4f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/11/2019,91.52,89.23,33.88,63.03
964,Kristine,Muggleton,8bcbe98f-efe6-4bce-868a-08a130b82c68,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/03/2019,96.3,90.7,26.49,32.79
965,Wilona,Houseman,2d9b9e19-a8ef-4ee8-8374-286aa9e3e97b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/09/2020,72.97,96.38,4.13,56.52
966,Camellia,Milbank,e53396d8-9080-4dcb-8caf-7e93f82df898,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/02/2021,69.5,48.21,5.77,12.51
967,Jillie,Hempel,5af869fd-a222-482a-aeac-ae8e493b0dd2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/07/2021,23.97,36.95,96.93,33.42
968,Gav,Howgego,a36a19de-9d09-4947-8b28-fc80b598d58a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/12/2020,90.86,95.59,52.76,40.66
969,Laurianne,Dightham,fb571fe2-8b75-4e44-a9c7-1ef1c46b3b6c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/06/2021,53.11,88.97,59.39,53.25
970,Anjanette,Dunthorn,c6ca9db8-a31e-45a8-a542-9eafd2f143d2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/08/2020,90.19,20.08,,
971,Fabiano,Joy,1d25b4db-d2bd-47c3-a583-f71ae0f01352,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/03/2021,43.18,93.38,45.77,15.65
972,Mozelle,Tinham,7225b0bc-b648-4845-941d-449ff438e21d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/02/2020,85.29,59.6,93.17,88.34
973,Skipper,Burdell,0b497985-356f-44fa-85dd-e2281d5960a1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/06/2019,90.78,79.97,53.72,25.08
974,Dani,Fishpool,44bff14e-d5b8-4593-a7e7-e87fe5b3971c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/11/2021,76.09,97.61,1.61,53.84
975,Adella,Brandassi,fee66204-3b45-4f77-868e-a41bb615f2db,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/03/2019,78.09,2.8,48.01,30.96
976,Merle,Leeves,33205dc5-570b-449d-9850-e1c808cb5ab4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/01/2019,75.02,88.41,16.91,5.22
977,Durward,Tattersdill,7f33794a-2b9c-4dd6-8ea4-2aabd4894caa,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/07/2019,74.49,1.4,42.47,38.51
978,Milo,Bourgourd,5c705363-e413-42a8-ab1d-11eeb78c489d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/07/2020,93.27,18.5,13.79,81.64
979,Devonne,Whiten,acc30b17-acc3-4313-8f73-27d7ebb45857,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/07/2019,32.5,78.2,31.19,45.56
980,Katerina,Fleg,6221c70d-e252-48f2-bf9f-7ee1054ea19a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/06/2019,37.1,89.08,35.53,11.53
981,Aymer,Hudghton,e2c549e8-f095-4b52-95c7-7c4845662862,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/07/2019,65.18,4.88,51.03,46.75
982,Vere,Wolstencroft,ce2df933-aa19-47b1-bc64-43049d0a53e2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/11/2019,48.9,42.24,36.19,30.3
983,Artemis,Syalvester,a1e31e7f-9c2a-495c-bc3a-ed730bb76d1a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/03/2020,28.12,62.93,7.72,29.74
984,Roscoe,Tritton,034dc28f-2e16-4d68-8441-9f0cdff1c04c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/12/2021,22.07,27.29,96.89,48.92
985,Cully,Lengthorn,f4824a3a-2cc7-4366-85c0-027763d4036d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/03/2021,23.98,29.65,57.99,48.86
986,Mercie,Island,64c518c6-a67f-4570-81b1-48cc78ede4fe,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/01/2020,54.87,95.91,90.05,83.12
987,Cristabel,Sapauton,9175c6a1-b5b7-49f1-aec7-1a73c361a19b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/07/2021,88.28,76.48,19.66,34.26
988,Andie,Emery,650a9a4b-4caf-4bea-9697-b33d777b408d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/06/2019,70.21,98.23,90.11,83.82
989,Salaidh,McColley,a4615636-0e2c-4f63-9439-c8f76bcd19a0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/10/2019,85.53,88.68,82.34,39.13
990,Ellissa,Malamore,84204f22-423e-4e6f-8a3c-94200e256f93,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/07/2020,26.59,34.6,36.08,25.57
991,Sande,Chittey,ee320ada-100b-4910-93a9-8c6446128ff5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/05/2021,34.61,49.1,31.33,66.88
992,Adrianna,Bampton,76031c4e-b6e7-4731-a05f-7187703930e4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/03/2021,99.49,41.89,16.33,39.86
993,Magnum,Geratt,ee1f6b0c-9eec-4c07-aee5-505cf8b9ca82,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/04/2019,15.64,37.42,,
994,Gerty,Cortese,ff6875bd-80cd-49ab-a071-420171b7ef0d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/07/2019,12.2,51.76,14.9,84.55
995,Sol,Congreave,ace1e447-e2ed-4182-85ac-88072a7b3db1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/08/2021,13.85,36.33,,
996,Burlie,Bragge,72e12984-b256-40cc-bab1-3dd08d26b2f4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/03/2019,47.57,58.26,,
997,Amabelle,Francescuccio,ccc8aaed-98ee-49f5-8b45-f176f04e40e1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/04/2020,38.88,94.68,54.84,21.58
998,Caresa,Noulton,595beb12-7fad-4c14-9c72-9d45ac27d290,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/01/2020,28.01,40.33,87.09,52.25
999,Yettie,Boarer,c2df4e0f-3a28-42aa-bf58-38e4aa1e425b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/06/2019,54.19,14.76,60.42,58.93
1000,Andreas,Bartoletti,03e4edab-a4f0-4e96-8b2e-76340ce793cb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/11/2021,29.43,43.54,72.19,58.4
